mcs_dl_i,mcs_ul_i,dl_kbps_i,ul_kbps_i,cpu_set,cpu_i,explode
18,22,46610,10937,Core 0-3,0.7742857583557112,0
18,13,47478,48600,Core 4-7,0.2584436100608246,0
17,26,91318,10002,Core 0-3,0.5472501728286829,0
26,9,92237,29736,Core 4-7,0.3432016166624202,0
8,1,72869,868,Core 4-7,0.4212225343847474,0
15,14,5252,26339,Core 0-3,0.4388023089851104,0
8,29,25007,46866,Core 0-3,0.4827627777993217,0
17,16,86205,36015,Core 0-3,0.6756159902206342,0
12,20,41995,8062,Core 4-7,0.447672760543444,0
27,15,90966,7639,Core 0-3,0.533546959392695,0
8,1,61386,27641,Core 0-3,0.49837475049856433,0
25,17,71059,43278,Core 4-7,0.36028365677137497,0
14,24,1482,7204,Core 0-3,0.3918057313825059,0
4,13,80341,2387,Core 0-3,0.37815533088390035,0
1,27,16646,12475,Core 4-7,0.632643988938596,0
1,15,55343,49711,Core 0-3,0.42569346446801315,0
19,16,77237,1044,Core 4-7,0.8537773099421662,0
16,16,82946,19948,Core 0-3,0.3434562295153954,0
14,2,89067,23330,Core 4-7,0.3429787163793656,0
21,17,24136,46823,Core 4-7,0.2864802094129636,0
16,11,83350,24426,Core 0-3,0.47858644274360923,0
5,8,27832,31502,Core 4-7,0.39217151171118436,0
9,20,51934,48081,Core 0-3,0.42952689781464554,0
26,3,84366,13833,Core 4-7,0.7048985851102018,0
28,29,61771,17442,Core 4-7,0.4666480575493331,0
2,12,63226,15184,Core 0-3,0.42497509755847324,0
18,20,81401,26588,Core 0-3,0.557163526869767,0
6,16,10608,22947,Core 0-3,0.5373855634918882,0
9,14,69396,9361,Core 4-7,0.6507901524617448,0
1,16,43053,25333,Core 0-3,0.6672889422390301,0
9,27,41380,17954,Core 4-7,0.5905516162372627,0
25,21,52577,1550,Core 4-7,0.6875354529741989,0
16,17,4125,20922,Core 0-3,0.3641674872887011,0
13,11,38737,22030,Core 4-7,0.4761093869880347,0
9,17,1723,47560,Core 0-3,0.5246627041652763,0
21,19,59803,16256,Core 4-7,0.5175249651611521,0
13,22,65697,4522,Core 0-3,1.0,0
9,1,75193,41604,Core 4-7,0.7195549425281766,0
11,27,38260,3134,Core 4-7,0.7120841387707635,1
4,12,79682,27645,Core 0-3,0.4425264889556271,0
2,15,58466,7788,Core 4-7,0.4866616944788497,0
29,18,29524,9492,Core 4-7,0.653058984787655,0
6,28,70823,34753,Core 4-7,0.8005905747983808,0
14,23,23702,27505,Core 4-7,0.32918912025328173,0
4,14,52024,12666,Core 4-7,0.40544464589564566,0
6,1,44408,28565,Core 0-3,0.46028361305003185,0
19,13,36567,18298,Core 0-3,0.551919485614317,0
6,15,9860,29801,Core 4-7,0.6545472427897578,0
2,7,98728,4394,Core 0-3,0.6433473506509915,0
18,15,13441,4346,Core 0-3,0.5908175416727476,0
13,20,16493,14981,Core 4-7,0.34797240717960576,0
9,10,15120,42654,Core 0-3,0.46577401404047236,0
23,14,20693,30721,Core 4-7,0.23253766857089736,0
19,6,52059,48264,Core 0-3,0.69574726553793,0
13,14,21748,8548,Core 4-7,0.5067985192655027,0
11,24,46352,27886,Core 4-7,0.2671695093275419,0
1,25,5527,33836,Core 4-7,0.9706486097214069,0
24,22,63910,39758,Core 4-7,0.0,0
22,12,4760,24353,Core 0-3,0.48745795165092026,0
7,11,38096,35213,Core 0-3,0.7628927117994884,0
25,29,9512,17291,Core 4-7,0.4029582887095449,0
21,25,26323,4728,Core 0-3,0.5330917562747277,0
15,20,74351,12445,Core 4-7,0.5957434656233384,0
1,22,47527,42073,Core 4-7,0.04253860777860313,0
12,24,78667,40399,Core 0-3,0.28203601316713767,0
26,25,84294,25181,Core 4-7,0.48791572362918784,0
7,19,25599,35486,Core 4-7,0.4835977368024249,0
15,2,37492,15475,Core 0-3,0.23072006196867517,0
21,22,97412,48877,Core 4-7,0.4960131779821165,0
19,20,11477,8211,Core 4-7,0.6070560761588831,0
28,1,56734,45259,Core 0-3,0.7579871466141402,0
29,8,92730,12605,Core 0-3,0.5416546227311017,1
25,25,47876,30646,Core 4-7,0.31826528725454895,0
1,14,34478,15738,Core 0-3,0.6144076894120609,0
17,9,9718,4368,Core 0-3,0.6378189705065636,0
17,2,22288,44794,Core 0-3,0.4673001351767617,0
3,25,21001,10560,Core 0-3,0.42473432524891563,0
12,23,78489,5933,Core 0-3,0.40836035283092076,0
6,5,15710,23112,Core 0-3,0.6253710872709384,0
26,23,74725,18322,Core 4-7,0.4716865402484833,0
11,29,45989,34620,Core 4-7,0.5667915515729297,0
3,25,93417,41504,Core 0-3,0.3508538653430507,0
8,8,64221,21794,Core 0-3,0.5146715954400258,0
14,16,95544,19264,Core 0-3,0.2797093317871208,0
14,22,43153,5060,Core 4-7,0.38312327270605606,0
10,16,87178,17083,Core 4-7,0.5093433924124814,0
2,13,41450,16060,Core 4-7,0.35134131006538594,0
14,20,9416,4924,Core 4-7,0.42065683942560717,0
9,29,66411,41115,Core 0-3,0.6518654380763929,0
3,15,31949,27363,Core 0-3,0.4405392811791213,0
21,1,89833,47463,Core 0-3,0.4270956266452042,1
26,22,21282,29969,Core 0-3,0.3222826087275974,0
8,3,93064,38065,Core 0-3,0.39573363028910447,0
16,6,20743,23684,Core 4-7,0.4987286726073336,0
2,22,29879,24410,Core 0-3,0.6266003843106938,0
6,14,38280,47577,Core 4-7,0.19292245636035532,0
28,4,31240,22904,Core 0-3,0.6607359760386586,0
21,18,20484,35675,Core 0-3,0.4236348661277689,0
29,15,550,4291,Core 4-7,0.4811394357092418,0
26,9,7090,32708,Core 4-7,0.6409176539888195,1
25,18,40705,39776,Core 0-3,0.9449930406323587,0
12,3,15662,47675,Core 4-7,0.6089295722811668,0
5,10,50246,10129,Core 4-7,0.40174130460615687,0
2,17,13605,33394,Core 4-7,0.537017252879281,0
16,7,37999,22490,Core 0-3,0.5842271723693029,0
5,15,37141,43080,Core 0-3,0.21946680568552263,0
15,1,12128,8194,Core 0-3,0.2832330282569481,0
12,27,42532,36587,Core 4-7,0.5805420403062793,0
4,25,65529,9173,Core 4-7,0.6058113757795854,0
15,27,39016,38699,Core 0-3,0.575639378076334,0
11,11,87657,32687,Core 0-3,0.6302847035680692,0
16,17,1976,4878,Core 4-7,0.42599515197066495,0
23,5,41300,24053,Core 0-3,0.7161052125867673,0
6,7,36288,44280,Core 0-3,0.8643179477111882,0
14,19,90473,39758,Core 4-7,0.3710702463771679,0
18,25,26740,23024,Core 4-7,0.2481588539753415,0
12,24,11422,43831,Core 0-3,0.48533160335024716,0
27,29,64698,17122,Core 4-7,0.6756771253870655,0
11,15,59239,1920,Core 4-7,0.6322244108536287,0
13,3,74102,47940,Core 0-3,0.5286321146357577,0
21,15,12589,840,Core 4-7,0.037775452951614996,0
23,5,33100,44810,Core 4-7,0.36136436134737165,0
11,23,46676,40788,Core 0-3,0.7209470932110065,0
23,12,8667,44453,Core 4-7,0.15086025757520727,0
16,20,78852,5487,Core 4-7,0.5041318172714802,0
15,5,21664,26562,Core 0-3,0.3853200268855721,0
21,3,86465,46017,Core 4-7,0.6307516610885888,0
28,9,31915,32956,Core 0-3,0.16651513302188897,0
15,26,74153,38680,Core 0-3,0.4397825632920906,0
25,9,72395,25808,Core 4-7,0.5313429725708533,1
4,7,80400,20362,Core 0-3,0.42966960604231325,0
11,26,94830,8170,Core 0-3,0.6205311001997476,0
19,2,76329,24746,Core 4-7,0.19179607120229658,0
15,23,59150,14266,Core 0-3,0.27559865433133435,0
4,23,59481,30181,Core 0-3,0.4347139469789291,0
21,27,75368,8823,Core 4-7,0.567364884704071,0
13,21,1115,2357,Core 0-3,0.6025467646259026,0
22,16,46112,47723,Core 0-3,0.5345729469158641,0
19,9,78437,31087,Core 4-7,0.3160248768453674,0
2,13,42436,26318,Core 4-7,0.3805896570387114,0
14,28,29872,25747,Core 0-3,0.7211387468679435,0
29,27,68375,33772,Core 0-3,0.9042125915105574,0
4,19,82282,40735,Core 0-3,0.6217996304299844,0
16,20,62200,19040,Core 4-7,0.5688610074949023,0
21,17,8609,26337,Core 0-3,0.2692375510952205,1
20,6,24258,8984,Core 4-7,0.5393997456854094,0
14,4,89127,31182,Core 0-3,0.16288652745077525,0
27,1,13817,32207,Core 0-3,0.7627561612903104,0
29,18,82798,45110,Core 4-7,0.6120075785712362,0
15,19,69501,5423,Core 0-3,0.4884783137322938,0
28,9,51923,42519,Core 4-7,0.26838956820667526,0
3,13,26122,16420,Core 4-7,0.5363242693227883,0
8,8,7300,43763,Core 0-3,0.19953826306151262,0
16,23,36039,22438,Core 0-3,0.4371112595564006,0
10,13,3100,13819,Core 4-7,0.583001499559643,0
4,15,71554,42661,Core 4-7,0.3574428057147284,0
18,11,85663,7400,Core 4-7,0.4919846377071515,0
2,12,29869,2660,Core 0-3,0.9660630744731733,0
17,14,97481,16736,Core 0-3,0.14233620482168868,1
13,4,17189,6721,Core 0-3,0.34557018774386816,0
4,1,81959,25794,Core 0-3,0.4482919567857459,0
26,24,38969,10538,Core 4-7,0.39387124044578026,0
25,4,96439,20151,Core 4-7,0.5905890809432659,0
11,19,1458,23860,Core 4-7,0.6080631541373109,0
7,9,60512,8755,Core 0-3,0.5090012724316412,0
12,10,69574,3199,Core 0-3,0.5272412326302172,0
10,4,60521,44393,Core 0-3,0.14057406527798355,0
7,20,89440,22428,Core 4-7,0.5945280633190226,0
13,9,51282,48669,Core 4-7,0.538664022042564,0
7,13,76019,872,Core 4-7,0.361375061533708,0
24,12,59815,47812,Core 4-7,0.8237485112476508,0
17,11,25142,19398,Core 0-3,0.4852070635156534,0
10,12,79503,24355,Core 0-3,0.545066780771959,0
29,18,705,35258,Core 0-3,0.49181903345024025,0
10,12,93445,10107,Core 4-7,0.169878941735933,1
24,16,12942,40058,Core 4-7,0.2975154385291984,0
4,5,92326,9053,Core 4-7,0.4446744313166558,0
20,20,92144,5883,Core 4-7,0.6964238650880767,0
4,25,6191,48843,Core 0-3,0.4084353925608085,0
22,12,39409,1215,Core 0-3,0.541188483658076,0
7,21,20004,10337,Core 4-7,0.5909469115076766,0
22,25,64770,14450,Core 0-3,0.3400991234590969,0
1,11,96198,8492,Core 4-7,0.31281721157068976,0
12,9,58551,27317,Core 4-7,0.36407212880505857,0
24,18,39298,34318,Core 4-7,0.3514391506904644,0
13,25,49830,13857,Core 4-7,0.2825116046334518,1
10,3,87587,5242,Core 4-7,0.6724479875151876,0
15,20,79419,13869,Core 0-3,0.6170864115526711,0
27,17,82532,5544,Core 0-3,0.28341411395166893,0
13,14,42216,10788,Core 0-3,0.5335066171477002,0
23,1,75124,25878,Core 0-3,0.43558504694706046,0
22,17,47482,7761,Core 0-3,0.47605346356438394,0
22,25,27944,44114,Core 0-3,0.5066966207524956,0
21,27,25234,18564,Core 4-7,0.20413881078654778,0
22,8,42245,10299,Core 4-7,0.10160329251802641,0
28,5,35071,4022,Core 0-3,0.5040004637598292,0
9,5,92451,14190,Core 4-7,0.42234036775152317,0
26,9,15889,2557,Core 4-7,0.4554771405437814,0
9,3,93780,35989,Core 4-7,0.37010088546166797,0
15,19,84718,38089,Core 0-3,0.49757716975768024,0
10,23,45538,35831,Core 0-3,0.16459481952851718,0
24,9,73295,15059,Core 0-3,0.5052010739131375,0
26,22,45668,14192,Core 4-7,0.0,0
25,18,78582,48929,Core 0-3,0.352254275065931,0
29,16,68190,702,Core 0-3,0.402830739700864,0
10,1,74802,34209,Core 0-3,0.13130344837511715,0
8,2,11730,17472,Core 4-7,0.7526519317551438,0
24,14,83801,42030,Core 0-3,0.48033997599675604,0
16,14,6402,10037,Core 0-3,0.34829707848237124,0
17,1,67258,2142,Core 0-3,0.876249811727783,1
26,26,27550,1865,Core 4-7,0.5440135689737825,0
27,26,75086,40824,Core 0-3,0.5697430586331556,0
5,25,69610,508,Core 0-3,0.45168330877086393,0
4,16,77193,29320,Core 4-7,0.38841338961492666,0
18,15,20075,34303,Core 0-3,0.537686642277289,0
24,26,59440,46031,Core 0-3,0.0,0
19,15,40744,18501,Core 0-3,0.12161217586697387,0
4,12,83981,7222,Core 0-3,0.19512024400193362,0
28,16,15462,20600,Core 4-7,0.01734332577557074,0
7,14,90888,17960,Core 4-7,0.5891141987824833,0
10,29,96720,24487,Core 4-7,0.34183940672211066,0
25,24,77832,4515,Core 0-3,0.7273260560751276,0
18,15,24950,40397,Core 0-3,0.44165466527042,0
19,23,53994,3462,Core 0-3,0.3081162639005386,0
4,15,45537,5340,Core 0-3,0.4533729527466217,1
10,19,83540,21033,Core 4-7,0.6890459221650489,0
1,8,30541,20954,Core 0-3,0.41674894115920713,0
23,2,11215,48605,Core 4-7,0.7161973979607619,0
18,2,22303,6199,Core 0-3,0.6860640263543156,0
5,27,69406,6422,Core 0-3,0.3520124170816149,0
15,10,62226,25419,Core 4-7,0.36872425757979754,0
17,3,2408,27008,Core 0-3,0.35766284907223067,0
3,23,37575,22164,Core 0-3,0.22559340993885352,0
12,17,65087,32770,Core 0-3,0.16887634953930247,0
2,8,54148,25778,Core 0-3,0.36665933782728743,0
1,28,21634,15362,Core 4-7,0.0,0
23,23,56643,14098,Core 0-3,0.23856359366458274,0
21,4,69623,2398,Core 4-7,0.5605338375131511,0
17,14,96059,23439,Core 4-7,0.18525131434801095,0
22,21,45653,31788,Core 0-3,0.7194236063624148,0
16,10,2913,25274,Core 0-3,0.581166750328444,0
5,29,91074,3322,Core 4-7,0.8320351974601504,0
15,1,23055,37752,Core 4-7,0.8742952575146905,0
3,4,11452,25549,Core 0-3,0.6095089731707359,0
28,1,69493,22384,Core 0-3,0.34281785078049976,0
7,17,74500,13552,Core 4-7,0.12911509833809887,0
11,26,67186,18538,Core 0-3,0.16584057522874757,0
10,17,32764,17475,Core 0-3,0.8531305137782113,0
9,7,48053,35116,Core 4-7,0.16169520084149863,0
14,23,54859,13769,Core 0-3,0.4171125608225723,0
13,20,98822,3541,Core 4-7,0.7009585991985084,0
29,15,10308,17051,Core 0-3,0.2852464608614529,0
25,13,52830,4879,Core 4-7,0.7240315151776863,0
25,28,38845,8161,Core 4-7,0.447542807057669,0
2,2,70117,7467,Core 4-7,0.5040278967408889,0
3,28,39722,30370,Core 4-7,0.40283207937562887,0
7,19,58255,45467,Core 4-7,0.27660265304242027,0
21,24,9433,16174,Core 0-3,0.5992633596314452,0
18,13,68707,20894,Core 0-3,0.5745393039111816,0
3,24,44239,14031,Core 4-7,0.6081325410938533,0
10,11,48238,21870,Core 4-7,0.6633052240698187,0
22,27,97253,19065,Core 4-7,0.3752004896127533,0
29,22,85044,1332,Core 4-7,0.5744390084591876,0
7,15,22383,47478,Core 4-7,0.6416301084707909,0
9,10,99318,17905,Core 0-3,0.5438506160816969,0
17,9,99010,10685,Core 4-7,0.37963916725067354,0
11,27,99751,3992,Core 0-3,0.5335116155491404,1
7,28,43901,45130,Core 4-7,0.06294180542756611,0
24,9,15880,788,Core 4-7,0.5377144133569265,0
28,20,18712,41084,Core 0-3,0.23980350903068193,0
14,28,28674,1576,Core 4-7,0.4661246628285551,0
19,1,7361,48832,Core 4-7,0.37865129367845446,0
4,17,6594,34639,Core 0-3,0.47210214970078707,0
26,12,51819,1574,Core 0-3,0.15189489223430153,0
6,10,47228,38202,Core 4-7,0.603454876684032,0
10,5,24863,28035,Core 0-3,0.6445495131692864,0
7,29,88346,33307,Core 4-7,0.26684667015052244,0
13,18,39800,4774,Core 0-3,0.18997092756182943,0
14,15,55308,28698,Core 4-7,0.2803163047875116,0
4,6,6443,49834,Core 0-3,0.6108243818497814,0
8,7,80605,30359,Core 4-7,0.4491210022964477,0
5,17,43116,38764,Core 0-3,0.42147671203315296,0
1,6,74829,46260,Core 0-3,0.43236426841966696,0
4,8,25787,35776,Core 4-7,0.32820179341819855,0
3,12,34471,12518,Core 4-7,0.5288944036314782,0
9,21,56652,8572,Core 4-7,0.7654617916373074,0
8,14,42851,13848,Core 0-3,0.283473565281538,0
1,12,60540,47178,Core 4-7,0.5872248904823911,0
27,23,97405,14452,Core 4-7,0.4515589805651431,0
6,10,89059,49333,Core 0-3,0.4499258248596978,0
9,22,61116,818,Core 0-3,0.7379366455783208,0
7,20,24397,12318,Core 4-7,0.6604207532988241,0
4,15,23510,26511,Core 4-7,0.46410624665331224,0
13,7,40654,19287,Core 0-3,0.6481634118676751,0
17,26,20614,47250,Core 0-3,0.11879906002012963,0
28,9,19550,44124,Core 4-7,0.023193088112023474,0
2,10,21625,13016,Core 0-3,0.321801644669768,0
28,10,94594,33996,Core 0-3,0.2612828259266231,0
5,16,50896,34555,Core 4-7,0.4140804922358114,0
12,29,45346,37269,Core 4-7,0.6906772492782757,0
27,7,20896,9252,Core 4-7,0.4206422107845429,0
21,28,93161,1875,Core 0-3,0.650414966515128,0
8,5,88616,15470,Core 4-7,0.6459498218203643,0
6,23,39473,45346,Core 0-3,0.1123310229644709,0
8,3,24074,33292,Core 0-3,0.6063595378262937,0
18,18,90655,18038,Core 0-3,0.6998640104175817,0
3,11,14369,13157,Core 0-3,0.713778356996442,0
22,15,66694,18343,Core 4-7,0.446940846256653,0
12,21,62667,16083,Core 0-3,0.48487246360964104,0
29,20,56647,21991,Core 4-7,0.497951964031899,0
26,5,12622,37974,Core 0-3,0.45454861630502635,1
3,24,44327,46931,Core 0-3,0.2640509902875904,0
22,12,13835,49112,Core 4-7,0.3095823390201832,0
6,4,64076,42680,Core 4-7,0.594799595347073,0
2,15,22177,19040,Core 4-7,0.4433919029977054,0
23,9,28723,6479,Core 4-7,0.493963230115929,0
12,7,30314,8443,Core 4-7,0.6922608460549143,0
2,10,84111,9411,Core 4-7,0.48907425812084787,0
6,29,43685,40754,Core 0-3,0.24537235105310234,0
17,28,77294,34373,Core 4-7,0.9152005804357235,0
3,23,96563,4269,Core 0-3,0.4142901234709513,0
2,13,76175,2979,Core 0-3,0.4027233990851289,0
23,29,42825,10612,Core 4-7,0.5310212099380789,0
20,8,41003,44539,Core 0-3,0.4458062077015916,0
8,12,20014,5231,Core 0-3,0.4616482073707113,0
22,22,56696,11861,Core 4-7,0.36025457590989235,0
12,24,21417,49355,Core 4-7,0.6682944690164067,0
26,19,55199,36440,Core 0-3,0.6975704666239644,0
4,26,95133,47309,Core 4-7,0.8379232187087924,0
5,26,50619,32705,Core 4-7,0.8674204433370778,0
13,1,83824,25069,Core 0-3,0.07898784961543431,0
29,16,25561,7568,Core 4-7,0.5962866653981459,0
15,22,10447,7057,Core 4-7,0.23753695516362283,0
25,17,81580,36598,Core 4-7,0.7317275008542781,1
23,25,86050,39290,Core 0-3,0.5389528160007557,0
16,18,80831,45911,Core 0-3,0.32838916134306356,0
10,11,33132,35326,Core 4-7,0.2471664789615411,0
25,18,19852,22574,Core 4-7,0.343458394766039,0
23,7,24153,22655,Core 4-7,0.3134633270249969,0
16,18,67615,36889,Core 0-3,0.7403965801569335,0
12,26,97794,42605,Core 0-3,0.4886740382832478,0
17,8,44255,37259,Core 4-7,0.2753164617688648,0
16,6,98854,31284,Core 4-7,0.5592927644193773,0
12,7,72488,32901,Core 0-3,0.5556989999467138,0
8,23,38421,12065,Core 4-7,0.44899469624486527,0
20,22,59503,25200,Core 4-7,0.7253201574271427,0
3,10,81376,41771,Core 0-3,0.5941527173184772,0
16,11,47168,15837,Core 4-7,0.578211993504243,0
13,25,55675,11612,Core 4-7,0.1114947334869576,0
23,13,48238,14261,Core 0-3,0.41327614786758293,0
28,9,53952,43291,Core 4-7,0.6135782255053291,0
19,7,68823,9385,Core 0-3,0.5567132694855138,0
8,9,46649,1876,Core 0-3,0.4998093732173477,0
22,13,16339,6439,Core 0-3,0.6211536354863624,0
5,26,2655,42449,Core 4-7,0.5737185614448237,0
20,3,7519,3346,Core 4-7,0.6447456299553488,0
8,3,55012,7317,Core 4-7,0.5625106077654206,0
24,1,62190,7930,Core 4-7,0.6360315621599407,0
12,21,86650,26828,Core 0-3,0.6259718662195899,0
1,20,26690,11651,Core 0-3,0.48324416437500634,0
25,2,11428,28119,Core 0-3,0.49378017574243604,0
21,25,48925,34984,Core 4-7,0.5155055598097704,1
20,3,74634,28164,Core 0-3,0.25113894897328226,0
6,15,86617,7280,Core 0-3,0.1910345646637257,0
22,24,49474,3831,Core 4-7,0.600733570831113,0
18,6,48296,29104,Core 4-7,0.611459374204263,0
8,13,49243,42349,Core 0-3,0.4948798005594565,0
7,21,79955,18262,Core 4-7,0.5711097200871604,0
1,1,70535,24265,Core 4-7,0.6312706499989678,0
21,20,38177,37543,Core 4-7,0.5871286426318163,0
16,19,56821,22422,Core 0-3,0.6121000038212621,0
12,1,59473,24194,Core 0-3,0.24078256288031946,0
6,28,52914,11056,Core 0-3,0.8291645697286765,0
20,21,26102,14055,Core 0-3,0.5646702238658053,0
2,22,30192,49883,Core 0-3,0.687128258253091,0
29,2,49250,10504,Core 0-3,0.6169148398409756,0
14,15,22260,38690,Core 0-3,0.29383418434323016,0
4,14,68956,21310,Core 0-3,0.3627312418509036,0
1,19,24585,11688,Core 4-7,0.39502186102518577,0
23,11,64464,747,Core 4-7,0.7297761270531076,0
18,15,23425,21262,Core 0-3,0.30749486357822164,0
13,6,6115,46866,Core 4-7,0.2494005900916743,0
2,20,37583,46495,Core 4-7,0.5858498949102134,0
9,9,68819,14311,Core 0-3,0.85055179124166,0
21,5,10105,4241,Core 0-3,0.3316699346570715,0
2,20,45108,29552,Core 0-3,0.7867069182316582,0
27,2,19692,49714,Core 4-7,0.6492730758089631,0
25,6,3831,34819,Core 4-7,0.4156891967929985,0
9,26,51830,6806,Core 0-3,0.23547048516684177,0
1,18,97892,3505,Core 0-3,0.4325423348270265,0
11,28,50449,3822,Core 4-7,0.34178996783265414,0
3,29,68882,16508,Core 0-3,0.7400639191331315,0
20,23,99733,41265,Core 0-3,0.4933095105096776,0
23,19,38086,25370,Core 4-7,0.5962548706781208,0
26,9,52743,12966,Core 4-7,0.5975442563493695,0
4,27,59118,45784,Core 0-3,0.3720242490704656,0
18,21,78811,33661,Core 4-7,0.5144468281771298,0
23,24,8049,3239,Core 4-7,0.7002406579506688,0
6,27,52994,37435,Core 0-3,0.4848033476948456,0
3,6,88473,13694,Core 0-3,0.4468521821898263,0
22,14,24458,4731,Core 0-3,0.6380641092295248,0
11,28,90279,28768,Core 0-3,0.2399625969860178,0
15,26,95020,1901,Core 0-3,0.059317290138637624,0
22,24,38038,8586,Core 0-3,0.5576051945139004,0
28,29,6333,34173,Core 0-3,0.7048743631371195,0
5,13,23886,1029,Core 4-7,0.8603595201666686,0
20,11,99841,41279,Core 0-3,0.53925660957235,0
10,12,72278,23962,Core 4-7,0.6648443950839673,0
12,19,94740,48269,Core 0-3,0.7636218540680475,0
15,19,25332,37886,Core 0-3,0.5062811530801583,0
17,21,78357,17456,Core 0-3,0.3717493083157928,1
10,27,39430,17527,Core 0-3,0.3511715390936748,0
6,26,32907,48176,Core 0-3,0.44106845960795366,0
18,19,4573,20955,Core 0-3,0.7898780134848056,0
13,24,18167,40281,Core 4-7,0.6864502318794937,0
3,26,16535,42752,Core 0-3,0.4562801385007157,0
24,13,7232,45055,Core 0-3,0.7491169985211512,0
10,28,55597,46102,Core 0-3,0.5905553133753111,0
14,14,3987,6105,Core 4-7,0.45657736452538733,0
6,24,58202,11177,Core 4-7,0.5354078006487865,0
3,18,95461,17438,Core 0-3,0.5805150786890606,0
16,12,85607,47319,Core 0-3,0.5273478756189032,0
7,4,29575,44034,Core 0-3,0.8482047337792429,0
20,10,71531,43684,Core 0-3,0.47004656177914267,0
14,29,84717,15509,Core 0-3,0.22351913179506505,0
9,17,15281,30746,Core 4-7,0.5625109891929962,0
15,4,40365,28685,Core 0-3,0.44170836048851175,0
21,12,8969,29795,Core 4-7,0.23147178379465788,1
3,13,45667,26019,Core 4-7,0.632876970869956,0
2,29,82238,21452,Core 0-3,0.0,0
27,27,20428,47142,Core 4-7,0.5576977312803857,0
2,29,77021,9685,Core 0-3,0.02614764579953044,0
3,4,40099,20343,Core 4-7,0.5010313704115715,0
18,10,17275,18005,Core 0-3,0.6106978061551218,0
14,25,67004,28522,Core 0-3,0.6464238813267783,0
20,3,76418,16939,Core 0-3,0.6616946618043916,0
18,15,71187,15160,Core 0-3,0.28906825721981266,0
10,2,27304,9349,Core 4-7,0.5379509257150288,0
25,25,32759,30128,Core 4-7,0.3597876900996331,0
2,25,86784,25335,Core 4-7,0.34825086522858295,0
25,17,85727,5236,Core 0-3,0.47796129177150426,0
29,6,98056,35877,Core 0-3,0.41582068313836484,0
22,26,44060,47943,Core 4-7,0.29275144806003106,0
1,8,27756,4409,Core 0-3,0.5643847036442708,0
4,3,6625,15367,Core 0-3,0.6097048121893502,0
14,27,4870,1294,Core 4-7,0.32776585396504565,0
1,25,5338,18445,Core 0-3,0.4631239302162235,0
14,18,57929,15869,Core 4-7,0.46655381121289907,0
16,22,3634,44101,Core 0-3,0.4697857531131614,0
22,1,43699,24307,Core 0-3,0.4886571134776474,0
14,29,77592,11356,Core 4-7,0.5577174378619048,0
29,16,34322,7295,Core 4-7,0.7335680706054494,0
20,7,94013,29885,Core 4-7,0.5260326850969901,0
3,3,20613,31563,Core 4-7,0.39799057445201425,0
3,23,64094,38760,Core 4-7,0.4975927811808104,0
9,4,96602,49062,Core 0-3,0.287390191109712,0
6,9,3169,10649,Core 4-7,0.3205660290712712,0
25,5,49927,27169,Core 0-3,0.5864837559285183,0
13,19,82117,26828,Core 0-3,0.0,0
21,15,13438,38267,Core 4-7,0.4566482299914183,0
2,8,6217,38465,Core 4-7,0.6856102254784343,0
8,6,78318,4062,Core 0-3,0.5807983573647505,0
21,18,48159,34123,Core 4-7,0.6721106406392992,0
2,19,65075,42755,Core 4-7,0.5671827562871516,0
4,24,80237,36889,Core 0-3,0.8984135576339212,0
25,15,16789,4706,Core 0-3,0.2538165182348241,1
15,26,24906,34306,Core 4-7,0.5231167516350741,0
4,7,97322,37864,Core 0-3,0.6454893657054309,0
13,10,13373,21397,Core 0-3,0.4156173579793678,0
28,6,82548,14651,Core 0-3,0.7357402563353279,0
12,14,94963,4870,Core 0-3,0.6209139819060188,0
28,17,23961,24545,Core 0-3,0.20163970389488944,0
13,9,21210,22200,Core 0-3,0.5724252886520732,0
14,19,85988,36715,Core 0-3,0.6216291118144621,0
20,5,13948,22734,Core 0-3,0.8265276904062486,0
18,23,15698,49171,Core 0-3,0.4641170215911965,0
29,7,73658,15826,Core 0-3,0.6117903298944968,0
28,19,68438,47324,Core 4-7,0.5515301771792801,0
6,20,51299,38497,Core 4-7,0.38755737126960305,1
29,26,94503,2741,Core 4-7,0.43016273270658467,0
11,7,35461,31139,Core 0-3,0.061433218281917557,0
2,24,43507,41086,Core 0-3,0.40545175829942226,0
28,2,65970,40266,Core 0-3,0.8142267564173065,0
23,25,52756,21778,Core 0-3,0.46550048831838103,0
19,23,21239,43423,Core 0-3,0.6689106301326755,0
19,16,84554,6944,Core 4-7,0.5455639334195118,0
5,13,58686,3515,Core 0-3,0.584887594921665,0
19,8,27047,15403,Core 4-7,0.8988672585769721,0
2,6,94972,40083,Core 4-7,0.41829808022605486,0
10,6,86323,28643,Core 4-7,0.4169132914446903,0
25,9,51931,5364,Core 0-3,0.7174603415590413,0
2,4,25976,10176,Core 4-7,0.4838979645707184,0
11,27,78911,4734,Core 0-3,0.44548050703632097,0
18,11,11186,21840,Core 0-3,0.690751220458642,0
29,5,18036,47415,Core 4-7,0.5517115426695928,0
24,25,34562,19223,Core 4-7,0.46974703766311254,0
15,17,48716,9026,Core 4-7,0.4316617283894692,0
9,20,25541,7342,Core 0-3,0.3313859222378307,0
23,7,32153,35126,Core 0-3,0.19039257925586361,0
19,27,22173,1707,Core 4-7,0.7222980025108156,0
9,15,10867,17808,Core 0-3,0.41515761699657083,0
