date,cpu_platform,BW,UL/DL,TM,traffic_load,pm_power,rapl_power,clockspeed,failed_experiment
2024-01-04 03:05:00,Intel Xeon,50,DL,9,14132,67.56375729213066,50.94959561625776,3964,0
2024-01-04 03:10:00,AMD EPYC,50,UL,7,11408,47.054328739920045,37.31772464270522,3166,0
2024-01-04 03:15:00,AMD EPYC,20,UL,4,15850,53.28711283734767,39.56393973673465,3955,0
2024-01-04 03:20:00,Intel Xeon,20,DL,6,15791,56.30381158450753,37.28713329389309,3150,0
2024-01-04 03:25:00,Intel Xeon,20,UL,6,7902,37.85893775415307,23.488772428817857,3277,0
2024-01-04 03:30:00,Intel Xeon,20,DL,5,7998,55.646397560273826,47.06377741378487,3178,0
2024-01-04 03:35:00,AMD EPYC,50,DLUL,7,18052,59.19741320243029,46.27087836560165,3916,0
2024-01-04 03:40:00,Intel Xeon,100,DLUL,9,4841,60.000541970729984,36.70462715808717,2919,0
2024-01-04 03:45:00,Intel Xeon,20,UL,4,8474,48.53896167241277,41.30289575654584,2414,0
2024-01-04 03:50:00,AMD EPYC,10,DLUL,2,15982,59.367666557386485,44.39897427274279,3570,0
2024-01-04 03:55:00,Intel Xeon,20,DL,3,4073,54.909935623657226,40.340274276549124,2090,0
2024-01-04 04:00:00,AMD EPYC,20,DL,9,15183,50.678802614031724,30.89464302036663,3680,0
2024-01-04 04:05:00,Intel Xeon,50,DL,6,5147,59.157605543621,51.786756696639806,3362,0
2024-01-04 04:10:00,AMD EPYC,100,DL,8,10942,67.44285232572173,43.3372199779027,2782,0
2024-01-04 04:15:00,Intel Xeon,20,DL,9,2741,59.23332699083746,46.86429958231151,3999,1
2024-01-04 04:20:00,AMD EPYC,10,UL,6,4825,49.25680178065371,31.490543961449738,2374,0
2024-01-04 04:25:00,Intel Xeon,10,DL,4,3692,45.11803184382578,36.774963834941225,2551,0
2024-01-04 04:30:00,AMD EPYC,50,DLUL,6,16554,55.27206064576361,43.71701754828973,3198,0
2024-01-04 04:35:00,AMD EPYC,20,UL,5,956,51.54283288139892,32.049576183643,3485,0
2024-01-04 04:40:00,AMD EPYC,50,DL,8,13378,61.22605401002912,40.04937433379402,3439,0
2024-01-04 04:45:00,Intel Xeon,10,UL,7,3672,40.494544082755965,33.5757580554836,3704,0
2024-01-04 04:50:00,Intel Xeon,100,DL,4,14207,60.37037267252117,52.40016256017678,2582,0
2024-01-04 04:55:00,AMD EPYC,100,DL,1,13016,36.04336903466293,25.610164274140242,3408,0
2024-01-04 05:00:00,AMD EPYC,20,DL,4,14969,48.24882635014197,35.4971291457617,3754,0
2024-01-04 05:05:00,Intel Xeon,10,UL,2,748,55.832598602099985,38.13757853043932,3853,0
2024-01-04 05:10:00,AMD EPYC,50,DLUL,5,10288,48.87650155233216,43.54018914694628,3693,0
2024-01-04 05:15:00,Intel Xeon,100,UL,8,11696,54.388421631585516,37.85159275431202,2889,0
2024-01-04 05:20:00,AMD EPYC,50,DL,6,18879,63.856647309751665,39.865414533597004,2791,0
2024-01-04 05:25:00,AMD EPYC,20,UL,7,7593,44.32820232963814,29.763365363767612,2989,0
2024-01-04 05:30:00,AMD EPYC,50,UL,6,8596,35.96069475704947,26.763374362491547,2338,0
2024-01-04 05:35:00,Intel Xeon,20,DL,8,6343,38.65048849653807,27.196490931396045,2165,0
2024-01-04 05:40:00,Intel Xeon,50,DL,8,12200,49.11251430422436,36.53896916709435,2114,0
2024-01-04 05:45:00,Intel Xeon,20,DL,1,16532,62.45886158095703,49.81175415243122,3869,0
2024-01-04 05:50:00,AMD EPYC,20,DL,9,9399,46.86173221047531,32.51528320057865,2123,0
2024-01-04 05:55:00,Intel Xeon,10,DL,4,3059,71.5593215202897,52.88297149728762,3739,0
2024-01-04 06:00:00,Intel Xeon,10,UL,7,6321,37.28694348688583,31.550941386854866,2472,0
2024-01-04 06:05:00,AMD EPYC,100,UL,2,18517,32.51318766855101,28.33191925703673,2520,0
2024-01-04 06:10:00,AMD EPYC,10,UL,9,8139,52.343414092766935,43.14153540301873,2836,0
2024-01-04 06:15:00,Intel Xeon,10,DL,1,963,44.33271266076567,28.449182259841844,2045,0
2024-01-04 06:20:00,AMD EPYC,100,UL,2,9238,42.47489215740367,33.86301756592934,3250,0
2024-01-04 06:25:00,AMD EPYC,100,DL,5,2834,50.21288435516553,43.93697756034592,3956,0
2024-01-04 06:30:00,AMD EPYC,100,DL,4,16734,37.67777386922665,31.141616998241197,2007,1
2024-01-04 06:35:00,AMD EPYC,20,DL,9,4139,55.45454834390863,34.782285197424734,2886,0
2024-01-04 06:40:00,Intel Xeon,20,DL,5,2078,51.955058001443916,40.85802541362499,3518,0
2024-01-04 06:45:00,AMD EPYC,10,DLUL,8,3168,46.42005307051518,31.541084789676994,3262,0
2024-01-04 06:50:00,AMD EPYC,50,UL,2,11059,52.10935103529934,46.48981184020704,2668,0
2024-01-04 06:55:00,AMD EPYC,10,UL,9,2799,69.12286592615375,50.56356009218671,2832,0
2024-01-04 07:00:00,Intel Xeon,100,DLUL,7,14090,47.540420324020246,30.635517273911145,2997,0
2024-01-04 07:05:00,Intel Xeon,20,UL,2,8268,45.09284141692045,32.01148301314905,2968,0
2024-01-04 07:10:00,Intel Xeon,50,DL,5,16480,56.717321488404274,38.63222408317906,2945,0
2024-01-04 07:15:00,Intel Xeon,20,DLUL,4,7891,43.366326276614764,36.762587615447046,3378,0
2024-01-04 07:20:00,AMD EPYC,100,DL,1,10006,54.8132536290745,43.417655257898694,2895,0
2024-01-04 07:25:00,AMD EPYC,50,DLUL,7,14617,58.213898858603386,39.70448476214408,3865,0
2024-01-04 07:30:00,AMD EPYC,100,DL,8,3748,63.99566251668014,53.664547665675364,2529,0
2024-01-04 07:35:00,Intel Xeon,20,DL,6,584,46.79159827208182,30.219784096279504,3357,0
2024-01-04 07:40:00,Intel Xeon,10,UL,9,10354,36.79989933231825,24.36448089978531,2074,0
2024-01-04 07:45:00,AMD EPYC,10,DL,2,4005,47.429035744296726,29.88678008714233,3014,0
2024-01-04 07:50:00,Intel Xeon,20,DL,7,5857,51.76696926429954,40.231929162576165,2638,0
2024-01-04 07:55:00,AMD EPYC,50,DL,6,5111,43.82466340980005,26.887655156096265,3188,0
2024-01-04 08:00:00,Intel Xeon,100,DLUL,9,13509,51.32031390108452,41.614788835637796,3012,0
2024-01-04 08:05:00,AMD EPYC,50,UL,3,11741,67.42859695716564,44.59506734537668,3617,0
2024-01-04 08:10:00,Intel Xeon,100,UL,3,1641,44.291824501493714,35.28631245673134,2082,0
2024-01-04 08:15:00,AMD EPYC,20,UL,8,5247,41.91386250300124,32.90502860829075,2554,0
2024-01-04 08:20:00,AMD EPYC,20,DLUL,2,2655,59.38439057106036,37.939736748152036,2047,0
2024-01-04 08:25:00,Intel Xeon,10,UL,6,16076,37.60976531429665,23.076339147077267,3705,0
2024-01-04 08:30:00,Intel Xeon,20,UL,6,1644,50.12904093730726,30.685811177961032,3997,0
2024-01-04 08:35:00,Intel Xeon,100,DL,6,9057,44.762532834069475,28.79991694559199,2530,0
2024-01-04 08:40:00,Intel Xeon,10,DL,8,1184,33.466545554450335,25.49109582042455,3886,0
2024-01-04 08:45:00,AMD EPYC,20,UL,4,6970,48.571994854601265,37.19696403110258,2242,0
2024-01-04 08:50:00,Intel Xeon,100,DL,6,14996,43.723078901697,30.32462932440285,3953,0
2024-01-04 08:55:00,AMD EPYC,10,UL,5,19501,55.066377300428066,34.00585232571332,3121,0
2024-01-04 09:00:00,AMD EPYC,10,UL,5,5043,51.998803797972734,42.33867859154708,3071,0
2024-01-04 09:05:00,AMD EPYC,10,UL,9,2847,51.753993492509764,33.6118331931528,2032,0
2024-01-04 09:10:00,Intel Xeon,10,UL,9,2731,40.5148878969742,32.97841395566798,2879,0
2024-01-04 09:15:00,Intel Xeon,50,DLUL,6,9713,44.34426864550881,28.84994584566205,3443,0
2024-01-04 09:20:00,Intel Xeon,50,UL,6,3716,52.51281918933297,33.30863325307279,2733,0
2024-01-04 09:25:00,AMD EPYC,20,UL,1,16447,41.10984724100891,34.97101826949819,2504,1
2024-01-04 09:30:00,Intel Xeon,50,DL,8,6960,49.61655606473408,39.143986405523016,2941,0
2024-01-04 09:35:00,Intel Xeon,10,DL,8,7384,53.49862146228534,33.20347594499319,2852,0
2024-01-04 09:40:00,AMD EPYC,50,DLUL,9,5277,57.48917838036803,35.9655468699911,3662,0
2024-01-04 09:45:00,AMD EPYC,100,UL,7,4970,44.5959715620437,29.506402200834113,2949,0
2024-01-04 09:50:00,Intel Xeon,10,UL,9,8099,46.080198311239336,35.729383483326146,2358,0
2024-01-04 09:55:00,Intel Xeon,10,DLUL,1,1531,51.96241806501859,45.106734613593645,2955,0
2024-01-04 10:00:00,Intel Xeon,20,DLUL,1,1323,42.673648616361206,38.19651029711586,2808,0
2024-01-04 10:05:00,AMD EPYC,10,UL,9,13039,36.16902457660479,24.580196052520446,3170,0
2024-01-04 10:10:00,AMD EPYC,50,UL,4,3399,53.53475122206656,43.177829593647225,3907,0
2024-01-04 10:15:00,AMD EPYC,10,UL,9,8012,47.383420228807054,40.575189946848376,3839,0
2024-01-04 10:20:00,AMD EPYC,100,UL,8,3744,55.35867215806181,36.564809162352,2549,0
2024-01-04 10:25:00,AMD EPYC,10,DL,5,18566,44.277059141282294,32.82291174446813,3375,0
2024-01-04 10:30:00,Intel Xeon,20,UL,5,15985,50.873339317366835,44.78464279399975,2483,0
2024-01-04 10:35:00,Intel Xeon,50,UL,1,10948,31.959397010518497,23.375901664365312,3683,0
2024-01-04 10:40:00,Intel Xeon,20,UL,2,8978,56.077687552367316,43.8385261511651,3582,0
2024-01-04 10:45:00,AMD EPYC,20,UL,2,7328,44.63240646417988,32.76774004846252,2991,0
2024-01-04 10:50:00,Intel Xeon,20,UL,1,10870,48.60776403607089,37.337180204453105,2632,0
2024-01-04 10:55:00,AMD EPYC,100,DL,2,19391,48.47380161329998,42.69512021050177,3838,0
2024-01-04 11:00:00,Intel Xeon,50,UL,9,8451,46.52386534112961,28.886892013100802,3833,0
2024-01-04 11:05:00,AMD EPYC,50,DL,2,3262,50.645162797306824,33.79936552901275,3506,0
2024-01-04 11:10:00,AMD EPYC,10,DL,8,11763,50.134769081829596,37.48498969658204,2395,0
2024-01-04 11:15:00,Intel Xeon,10,UL,6,2002,52.19234133458957,35.036131376019945,3816,0
2024-01-04 11:20:00,Intel Xeon,50,UL,7,13798,37.41765073153272,28.69296159541244,3080,0
2024-01-04 11:25:00,Intel Xeon,20,DL,4,12366,57.7152550178663,37.260704145690966,2348,0
2024-01-04 11:30:00,AMD EPYC,50,DL,3,19908,48.75936045949144,40.284041779813485,2408,0
2024-01-04 11:35:00,Intel Xeon,10,DL,7,8181,53.40488241447683,41.44506587612501,2928,0
2024-01-04 11:40:00,AMD EPYC,100,DL,8,17177,48.70937827462143,35.070839738642476,2615,0
2024-01-04 11:45:00,Intel Xeon,10,DL,6,14387,39.3449361157289,32.417068977909906,2465,0
2024-01-04 11:50:00,Intel Xeon,20,UL,1,6149,75.31348634512736,64.09588589708895,3911,0
2024-01-04 11:55:00,AMD EPYC,50,UL,9,4056,51.25974343289985,45.73126505049003,3914,0
2024-01-04 12:00:00,Intel Xeon,10,DL,6,2240,34.222312585568034,29.818466140522013,3962,0
2024-01-04 12:05:00,Intel Xeon,50,UL,5,8003,49.07975291720864,43.59517690341661,2307,0
2024-01-04 12:10:00,Intel Xeon,20,DL,8,14177,46.07691269290243,37.5784220770198,3763,0
2024-01-04 12:15:00,AMD EPYC,10,DLUL,9,3080,48.37751165147526,31.06802182575243,2055,0
2024-01-04 12:20:00,AMD EPYC,20,DLUL,4,19507,33.638582344209595,20.334312135120843,2311,0
2024-01-04 12:25:00,Intel Xeon,100,DLUL,3,4259,50.299570779450306,36.9831654479705,2124,0
2024-01-04 12:30:00,Intel Xeon,100,DLUL,8,7627,41.27365066312544,33.436937168292864,2219,0
2024-01-04 12:35:00,AMD EPYC,20,UL,2,18481,64.75698584654248,45.21327722202141,3885,0
2024-01-04 12:40:00,AMD EPYC,100,UL,9,3364,48.93145408799233,39.70478848115607,3480,0
2024-01-04 12:45:00,AMD EPYC,10,DL,5,8506,57.189074831703856,38.47429535456224,3763,0
2024-01-04 12:50:00,Intel Xeon,50,UL,2,3881,58.84118718621434,44.153528652510865,3666,0
2024-01-04 12:55:00,AMD EPYC,10,UL,8,12887,54.46424106874574,40.423137124107576,2103,0
2024-01-04 13:00:00,Intel Xeon,10,DL,4,5147,51.62370056133061,41.89331359713445,2493,0
2024-01-04 13:05:00,AMD EPYC,10,DL,8,19575,60.978013851777334,48.68937967619251,3595,0
2024-01-04 13:10:00,Intel Xeon,50,DL,1,8625,43.783224262094954,31.99900246890276,2942,0
2024-01-04 13:15:00,AMD EPYC,50,UL,7,8074,57.483552824310046,37.97467882100941,2614,0
2024-01-04 13:20:00,AMD EPYC,20,UL,8,10324,45.84386249488275,37.843213554881764,2023,0
2024-01-04 13:25:00,Intel Xeon,20,DLUL,2,823,50.91137668104407,40.60173140652728,3462,0
2024-01-04 13:30:00,Intel Xeon,100,DL,3,9989,37.89984608627705,23.55078867232818,3871,0
2024-01-04 13:35:00,AMD EPYC,20,DL,5,18871,36.961163831133504,27.392078396890028,3696,0
2024-01-04 13:40:00,Intel Xeon,20,DLUL,7,19100,49.24308466439326,38.25656142917974,3255,0
2024-01-04 13:45:00,Intel Xeon,50,UL,5,18258,60.71765053744049,53.0616431851705,2385,0
2024-01-04 13:50:00,AMD EPYC,100,UL,9,8648,47.97283687978623,40.06112846206796,2408,0
2024-01-04 13:55:00,AMD EPYC,100,UL,4,10170,66.8982861426478,41.355306657479574,3062,0
2024-01-04 14:00:00,Intel Xeon,50,UL,4,2089,53.9746429207147,46.37801336106547,2504,0
2024-01-04 14:05:00,AMD EPYC,10,DL,8,15220,48.317243702728234,33.84831385136513,3523,0
2024-01-04 14:10:00,Intel Xeon,10,DL,7,7543,64.81483384787813,56.317511693987505,2898,0
2024-01-04 14:15:00,AMD EPYC,20,DL,4,1587,63.08971077595568,45.08984602308859,2304,0
2024-01-04 14:20:00,AMD EPYC,100,DLUL,7,12051,36.38230149962368,31.328973094241533,3219,0
2024-01-04 14:25:00,AMD EPYC,100,DL,8,10327,49.61821820711717,33.428157417893566,3699,0
2024-01-04 14:30:00,Intel Xeon,50,DL,2,5084,55.13137443275089,40.94604481122134,2734,0
2024-01-04 14:35:00,AMD EPYC,20,DL,1,15820,57.20716688069992,44.412975962431396,2785,0
2024-01-04 14:40:00,AMD EPYC,50,UL,7,8201,56.08964222788877,41.98336195460041,3453,0
2024-01-04 14:45:00,Intel Xeon,20,UL,1,16769,48.35174373638441,35.25970601850852,2930,0
2024-01-04 14:50:00,AMD EPYC,50,DLUL,1,9868,46.89463360340077,30.173505855471536,3239,0
2024-01-04 14:55:00,AMD EPYC,50,UL,9,8568,48.94860728502779,42.39113563657113,3889,0
2024-01-04 15:00:00,Intel Xeon,50,DLUL,6,15544,42.5037592272099,32.00654366812743,3352,0
2024-01-04 15:05:00,Intel Xeon,10,DL,6,1510,36.35612138177299,30.897165747370035,3531,0
2024-01-04 15:10:00,Intel Xeon,20,DLUL,3,18539,55.17423474529046,41.55210182566773,2084,0
2024-01-04 15:15:00,AMD EPYC,50,UL,4,10781,55.759920310598275,41.7773497603469,2389,0
2024-01-04 15:20:00,AMD EPYC,50,DL,3,15454,67.56237689127708,42.18026077925409,2804,0
2024-01-04 15:25:00,Intel Xeon,10,DL,1,2323,44.09390092826256,27.02728381679895,2853,0
2024-01-04 15:30:00,Intel Xeon,10,UL,7,19992,53.657399992193,39.545569066785255,2005,0
2024-01-04 15:35:00,AMD EPYC,50,DL,4,14959,47.45654600476558,29.46003271511655,3213,0
2024-01-04 15:40:00,Intel Xeon,50,DL,4,13550,48.542442144360784,36.54216777253029,2547,0
2024-01-04 15:45:00,Intel Xeon,10,UL,8,4828,43.685002024917345,29.60766323337628,2010,0
2024-01-04 15:50:00,Intel Xeon,50,DL,3,6425,50.48101498050491,40.061943555644376,2805,0
2024-01-04 15:55:00,AMD EPYC,50,UL,4,18787,63.84259209162563,45.65626002629297,3478,0
2024-01-04 16:00:00,AMD EPYC,20,DLUL,8,1289,45.68869123276743,31.80955905557844,3194,0
2024-01-04 16:05:00,Intel Xeon,100,DLUL,7,14418,54.051697875214714,48.166691423404444,3684,1
2024-01-04 16:10:00,Intel Xeon,50,UL,3,4040,44.03931241083001,33.96602787344112,3714,0
2024-01-04 16:15:00,Intel Xeon,20,UL,7,13369,35.368147985912515,22.49780483496123,2194,0
2024-01-04 16:20:00,AMD EPYC,10,DL,5,6858,48.440733766961316,41.14487761508459,3778,0
2024-01-04 16:25:00,AMD EPYC,100,DL,9,16999,69.14044664658051,59.28104114160418,3338,0
2024-01-04 16:30:00,AMD EPYC,10,DL,1,17155,41.84452858304801,36.78173665370992,2546,0
2024-01-04 16:35:00,Intel Xeon,50,DL,2,9264,40.335020017542774,24.281165456191335,3131,0
2024-01-04 16:40:00,Intel Xeon,100,UL,8,16266,41.244611097286246,34.11802458286982,3216,0
2024-01-04 16:45:00,AMD EPYC,100,UL,9,19552,68.07074716643466,56.50242198086019,2822,0
2024-01-04 16:50:00,Intel Xeon,100,DL,6,18671,61.05363433664941,39.92839236074176,2233,0
2024-01-04 16:55:00,AMD EPYC,20,UL,4,12841,56.33710864337465,42.077353706731515,3994,0
2024-01-04 17:00:00,AMD EPYC,50,DLUL,9,16744,63.54298905505766,46.26026588072456,3907,0
2024-01-04 17:05:00,AMD EPYC,50,DL,7,5759,59.06636339483496,37.41747069449312,2707,0
2024-01-04 17:10:00,Intel Xeon,20,DL,3,6526,48.91764560259697,43.77565332802124,3021,0
2024-01-04 17:15:00,AMD EPYC,20,UL,3,13414,45.498844995387685,37.391701964430894,3506,0
2024-01-04 17:20:00,AMD EPYC,10,DL,9,6006,60.28667163054926,38.29386817396771,2506,0
2024-01-04 17:25:00,AMD EPYC,10,UL,9,597,51.11478068654014,39.249377719605484,2307,0
2024-01-04 17:30:00,AMD EPYC,100,DL,7,16500,40.832728137316295,30.904802303349886,2286,0
2024-01-04 17:35:00,AMD EPYC,100,UL,3,5216,55.24082138935566,41.27919789559315,3629,0
2024-01-04 17:40:00,AMD EPYC,50,UL,6,18614,46.80545259673561,35.10044612754674,2557,0
2024-01-04 17:45:00,Intel Xeon,100,UL,7,19083,61.10690175337663,37.27797106718807,3885,0
2024-01-04 17:50:00,AMD EPYC,100,DL,1,7317,40.32282612758532,32.10391186245379,3431,0
2024-01-04 17:55:00,Intel Xeon,20,UL,7,14078,55.68063393663759,47.55791297973295,3045,0
2024-01-04 18:00:00,AMD EPYC,100,UL,4,11643,51.601759990538596,43.28847503864779,3975,0
2024-01-04 18:05:00,AMD EPYC,10,DL,8,10917,51.827474279080015,34.51250450750537,3153,0
2024-01-04 18:10:00,Intel Xeon,100,DL,2,10492,52.78052351172591,37.48717144691747,2861,0
2024-01-04 18:15:00,Intel Xeon,100,UL,8,18826,48.07841071001037,40.12614222956951,2722,0
2024-01-04 18:20:00,Intel Xeon,50,DLUL,7,13527,55.01321293321302,43.754910198362175,3660,0
2024-01-04 18:25:00,Intel Xeon,50,DLUL,1,16177,52.81219327138681,43.98253602695885,2363,0
2024-01-04 18:30:00,AMD EPYC,50,DL,5,2303,51.15231257747083,43.310733137585196,2237,0
2024-01-04 18:35:00,AMD EPYC,20,DLUL,8,12887,62.06411402584486,54.45111929890682,3622,0
2024-01-04 18:40:00,Intel Xeon,10,DL,1,17154,36.56788763146246,23.27359050627511,3488,0
2024-01-04 18:45:00,Intel Xeon,10,DL,6,4900,55.867157128833824,37.00339538660729,3840,0
2024-01-04 18:50:00,AMD EPYC,20,UL,5,7323,52.21074613014076,46.520408896666595,3582,0
2024-01-04 18:55:00,Intel Xeon,10,DL,5,8750,55.018256887147004,47.84624654855435,2696,0
2024-01-04 19:00:00,Intel Xeon,10,DL,6,5275,56.02428912802854,42.71602456134026,3909,0
2024-01-04 19:05:00,AMD EPYC,10,DL,5,5841,56.59901476322895,44.20304740499242,3087,0
2024-01-04 19:10:00,Intel Xeon,20,UL,3,15724,46.14945931660858,30.094737377394317,2313,0
2024-01-04 19:15:00,Intel Xeon,10,UL,2,9878,43.48287005102367,29.757424168805322,2566,0
2024-01-04 19:20:00,AMD EPYC,100,DLUL,5,17580,54.717469125557635,39.00363840212057,2470,0
2024-01-04 19:25:00,AMD EPYC,20,DLUL,9,15541,64.75514910742424,45.323668274553306,2683,0
2024-01-04 19:30:00,AMD EPYC,20,DL,9,12173,47.9316118519584,39.74700951527099,3732,0
2024-01-04 19:35:00,AMD EPYC,100,DL,4,1189,39.874212243905816,35.317619370387796,2959,0
2024-01-04 19:40:00,Intel Xeon,100,DL,9,9164,57.9059279270281,47.560447349763734,2959,0
2024-01-04 19:45:00,Intel Xeon,100,UL,9,5019,41.66192815002182,35.820250453944666,2752,0
2024-01-04 19:50:00,AMD EPYC,50,DL,4,13974,53.12847431157379,42.82508209657418,3348,0
2024-01-04 19:55:00,Intel Xeon,10,DLUL,1,3985,39.98176792325699,25.040589837334807,2149,0
2024-01-04 20:00:00,AMD EPYC,20,UL,1,1789,47.118015568499956,35.985026511909524,2976,0
2024-01-04 20:05:00,AMD EPYC,20,DL,7,14636,49.878695028578605,35.82902438389193,2118,0
2024-01-04 20:10:00,AMD EPYC,50,DLUL,8,14244,47.039465022600396,36.65855882603598,2548,0
2024-01-04 20:15:00,Intel Xeon,10,UL,4,3227,52.333838918122105,42.42430269031025,2361,0
2024-01-04 20:20:00,AMD EPYC,10,UL,1,8180,53.200275792191995,47.277585515813705,3849,0
2024-01-04 20:25:00,Intel Xeon,20,DL,5,4027,44.892880277946276,28.524938873721766,3901,0
2024-01-04 20:30:00,Intel Xeon,10,DL,6,18230,44.49797139897671,38.769034993326635,2368,0
2024-01-04 20:35:00,Intel Xeon,100,UL,4,8866,62.63187007871916,50.42621403382648,2332,0
2024-01-04 20:40:00,Intel Xeon,10,DL,9,10680,47.627255878716475,35.99649799749809,3086,0
2024-01-04 20:45:00,AMD EPYC,10,DLUL,1,2631,52.961690117421874,38.24119536273588,3445,0
2024-01-04 20:50:00,Intel Xeon,20,DL,4,3403,36.28176172824152,29.566883070766846,2674,0
2024-01-04 20:55:00,AMD EPYC,20,DLUL,7,2745,67.96379992997532,47.69459787698583,2890,0
2024-01-04 21:00:00,AMD EPYC,100,DL,2,15707,54.566776498112446,44.40840241276117,2453,0
2024-01-04 21:05:00,AMD EPYC,10,UL,5,9437,29.765561404505302,24.453823958114075,3363,1
2024-01-04 21:10:00,AMD EPYC,100,DLUL,2,1103,39.887389185052626,26.11082007427294,3466,0
2024-01-04 21:15:00,Intel Xeon,10,UL,4,11093,42.803902402139556,29.57915185790766,2049,0
2024-01-04 21:20:00,Intel Xeon,10,DL,4,4378,67.10096975747989,44.9797922719558,2430,0
2024-01-04 21:25:00,AMD EPYC,100,UL,9,5003,75.2438400809688,63.42382896664261,3238,0
2024-01-04 21:30:00,AMD EPYC,20,DL,5,2612,55.31608902134048,35.28354030159898,3226,0
2024-01-04 21:35:00,Intel Xeon,50,UL,5,12076,60.958034446033125,37.77046632475768,2643,0
2024-01-04 21:40:00,Intel Xeon,10,DL,2,4067,62.485543972986385,42.86891127946156,2252,0
2024-01-04 21:45:00,Intel Xeon,100,UL,3,13206,38.98849269417991,27.604675019929267,2048,0
2024-01-04 21:50:00,AMD EPYC,50,UL,7,3520,49.27286054485831,35.93831465726126,2205,0
2024-01-04 21:55:00,AMD EPYC,10,UL,5,4762,49.12467538196716,39.5385901622136,3984,0
2024-01-04 22:00:00,AMD EPYC,10,UL,2,17658,63.82270753552782,44.611275907779984,2573,0
2024-01-04 22:05:00,Intel Xeon,10,DLUL,6,992,70.96622355104911,61.161482485726424,3709,0
2024-01-04 22:10:00,AMD EPYC,50,DLUL,6,18655,72.1654715388591,60.79739662284668,2605,0
2024-01-04 22:15:00,Intel Xeon,100,DL,3,11686,54.98927245111864,39.49301667536113,2766,0
2024-01-04 22:20:00,AMD EPYC,20,DL,5,1378,53.86404594069987,46.434924566511995,3721,0
2024-01-04 22:25:00,Intel Xeon,20,DLUL,2,9664,45.56523724879972,37.83282211055739,3833,0
2024-01-04 22:30:00,AMD EPYC,20,UL,5,19607,50.59832470879904,41.914899404039105,3808,0
2024-01-04 22:35:00,AMD EPYC,50,UL,2,7890,60.65964995608432,50.27405256714785,3299,0
2024-01-04 22:40:00,AMD EPYC,20,UL,2,17858,59.532169766572814,39.985634728087,2483,0
2024-01-04 22:45:00,AMD EPYC,10,DLUL,1,3418,55.51145320665283,35.261332538543414,2888,1
2024-01-04 22:50:00,AMD EPYC,100,UL,4,15633,41.55890810753218,32.91308199238887,3230,0
2024-01-04 22:55:00,Intel Xeon,10,DL,8,11356,69.35961048148536,53.677398310035116,2146,0
2024-01-04 23:00:00,Intel Xeon,50,DLUL,3,10773,54.72538220321201,43.72651354894672,3971,0
2024-01-04 23:05:00,Intel Xeon,20,DL,5,11027,52.00999303210717,38.6386390325506,2115,0
2024-01-04 23:10:00,AMD EPYC,20,UL,2,1658,58.98756621603614,37.33504685682849,3760,1
2024-01-04 23:15:00,AMD EPYC,50,DLUL,7,8258,43.631239050684755,36.795532087571175,3096,0
2024-01-04 23:20:00,Intel Xeon,100,UL,4,15291,42.66830982901481,38.01053975205406,3472,0
2024-01-04 23:25:00,Intel Xeon,10,DL,3,7390,46.327417522267254,38.02606135321899,2610,0
2024-01-04 23:30:00,AMD EPYC,50,DL,6,13609,39.90856310161995,28.710217128217987,3486,0
2024-01-04 23:35:00,Intel Xeon,10,DL,1,16229,51.170996404289184,42.16259885723763,2675,0
2024-01-04 23:40:00,AMD EPYC,10,DL,3,13393,29.652321830168646,19.422421307146024,3574,0
2024-01-04 23:45:00,AMD EPYC,10,DLUL,2,15200,45.22142915385368,40.528311295977716,2249,1
2024-01-04 23:50:00,Intel Xeon,10,DL,5,17091,30.31972075087148,24.587309848400498,2600,0
2024-01-04 23:55:00,AMD EPYC,20,UL,1,9211,47.42191168034451,38.07203457576329,3045,0
2024-01-05 00:00:00,Intel Xeon,100,UL,5,12797,47.860902902248206,34.542024423495455,3447,0
2024-01-05 00:05:00,Intel Xeon,20,UL,3,14451,61.722701150676,51.56170429272213,3776,0
2024-01-05 00:10:00,Intel Xeon,50,UL,6,10958,52.86709479154135,44.41469021209621,2391,0
2024-01-05 00:15:00,Intel Xeon,50,UL,4,14306,42.2276840241084,33.0880215385213,3605,0
2024-01-05 00:20:00,AMD EPYC,20,DL,7,11300,46.12769808272792,41.19225604631452,2700,0
2024-01-05 00:25:00,AMD EPYC,10,UL,8,4994,64.32165451471721,48.87616660876164,2813,0
2024-01-05 00:30:00,AMD EPYC,20,DL,4,2817,39.10360347764383,27.82749839236807,2019,0
2024-01-05 00:35:00,Intel Xeon,100,DL,3,13718,71.37609705412822,46.53998622129337,2882,0
2024-01-05 00:40:00,AMD EPYC,50,DLUL,9,10755,54.204667076222535,41.11692279414912,2585,0
2024-01-05 00:45:00,AMD EPYC,10,UL,7,4210,37.03963336500021,23.973181603766676,2703,0
2024-01-05 00:50:00,AMD EPYC,20,UL,6,9014,39.63744215419208,30.454495942962836,3844,0
2024-01-05 00:55:00,AMD EPYC,20,DL,3,2488,58.316405351198966,43.90154576425955,2277,0
2024-01-05 01:00:00,AMD EPYC,10,DL,3,19358,57.38314506297799,47.08380754279839,2588,0
2024-01-05 01:05:00,AMD EPYC,10,UL,8,9119,54.30070193077109,48.1927653068153,2264,0
2024-01-05 01:10:00,AMD EPYC,50,UL,7,18508,51.15601971103378,38.40818434903893,2304,0
