date,cpu_platform,BW,UL/DL,TM,traffic_load,pm_power,rapl_power,clockspeed,failed_experiment
2024-01-09 15:05:00,AMD EPYC,100,DLUL,7,17445,49.93533069928261,34.706459831537465,2013,0
2024-01-09 15:10:00,Intel Xeon,100,DL,6,15960,33.080864929248854,19.996288497706583,2970,0
2024-01-09 15:15:00,Intel Xeon,10,DLUL,2,6286,34.82651499266332,30.688131515604613,3718,0
2024-01-09 15:20:00,Intel Xeon,50,UL,2,1372,61.05911914016649,53.47850434811435,2846,0
2024-01-09 15:25:00,AMD EPYC,100,DLUL,9,17658,63.95087717492772,53.33414418947767,3212,0
2024-01-09 15:30:00,Intel Xeon,50,UL,9,1544,39.056941933714484,26.025015916171107,3413,0
2024-01-09 15:35:00,Intel Xeon,20,DLUL,1,5681,54.28078890355567,42.482041304106026,3066,0
2024-01-09 15:40:00,Intel Xeon,100,UL,8,16428,53.26474035746878,41.01293993831315,2726,0
2024-01-09 15:45:00,Intel Xeon,20,UL,2,19760,53.36271893628058,37.43900220926282,3702,0
2024-01-09 15:50:00,AMD EPYC,50,DLUL,7,19878,64.81645555102746,54.257168854855614,2087,0
2024-01-09 15:55:00,Intel Xeon,10,UL,3,17287,54.4704943245713,32.71158429032162,3954,0
2024-01-09 16:00:00,Intel Xeon,10,DL,4,12736,62.49502243558217,54.26353797154649,2886,0
2024-01-09 16:05:00,Intel Xeon,100,DLUL,5,7881,44.19290797454707,28.012922058567387,2326,0
2024-01-09 16:10:00,Intel Xeon,10,DLUL,1,13327,38.372684917352565,23.896316690330117,3390,0
2024-01-09 16:15:00,AMD EPYC,10,DL,7,17972,54.61331566153673,40.159675847942054,3618,0
2024-01-09 16:20:00,Intel Xeon,10,DL,2,5837,42.73754184913759,37.764797246384006,2237,0
2024-01-09 16:25:00,AMD EPYC,10,DLUL,2,8660,46.668519073822104,33.36775725936778,3620,0
2024-01-09 16:30:00,AMD EPYC,100,DLUL,9,8979,52.10028364979284,33.6920363837359,2596,0
2024-01-09 16:35:00,Intel Xeon,20,UL,7,5935,48.30831115178997,40.23124883829899,3901,0
2024-01-09 16:40:00,AMD EPYC,100,DL,4,15631,51.771618235135406,39.1944631905445,3935,1
2024-01-09 16:45:00,Intel Xeon,100,DLUL,9,8486,64.10883519303967,41.97636999238723,3910,0
2024-01-09 16:50:00,AMD EPYC,10,UL,3,10967,30.68171815502798,25.001345507911818,3837,0
2024-01-09 16:55:00,AMD EPYC,100,DL,2,926,54.33950889169187,43.61212778190323,2384,0
2024-01-09 17:00:00,Intel Xeon,50,DL,6,15057,47.4786777633812,36.731411874305344,3001,0
2024-01-09 17:05:00,AMD EPYC,10,UL,6,12036,61.93418215060538,52.59150486015611,3156,0
2024-01-09 17:10:00,Intel Xeon,100,DL,6,15827,58.645562490559016,50.06610455512881,3301,0
2024-01-09 17:15:00,AMD EPYC,10,DLUL,5,10914,49.95366731765298,40.528547355829154,2027,0
2024-01-09 17:20:00,Intel Xeon,10,UL,1,19525,34.64939389429998,21.549931760701377,3809,0
2024-01-09 17:25:00,Intel Xeon,100,DL,6,8764,53.11403549731127,36.24152681882265,3323,0
2024-01-09 17:30:00,Intel Xeon,50,DL,3,3404,38.81080162020889,24.710135966767968,3680,0
2024-01-09 17:35:00,Intel Xeon,20,UL,4,12922,46.11884519838952,40.28322128874563,2771,0
2024-01-09 17:40:00,Intel Xeon,50,DLUL,6,9227,49.1196754484594,32.53217512760214,2061,0
2024-01-09 17:45:00,AMD EPYC,10,UL,3,15057,68.30769347426687,57.696783345110404,2393,0
2024-01-09 17:50:00,Intel Xeon,20,DL,4,1655,59.38591586153113,50.85035882472298,2856,0
2024-01-09 17:55:00,AMD EPYC,20,DLUL,9,9992,49.602191951692696,30.808491533857264,2103,0
2024-01-09 18:00:00,AMD EPYC,50,UL,6,5002,34.35903144971185,21.045147724116102,2615,1
2024-01-09 18:05:00,Intel Xeon,50,DL,9,6789,46.16170121379262,36.592055675710874,3150,0
2024-01-09 18:10:00,Intel Xeon,100,DL,1,18888,36.4635183734347,32.31070320216124,3078,0
2024-01-09 18:15:00,Intel Xeon,100,DLUL,3,9868,50.03266029003914,40.578647617994406,3575,0
2024-01-09 18:20:00,AMD EPYC,50,DL,2,18036,53.756832432684774,37.85515474578349,3530,0
2024-01-09 18:25:00,AMD EPYC,10,DL,2,11231,50.651246379706926,32.75890189735773,2205,0
2024-01-09 18:30:00,AMD EPYC,20,DLUL,6,17523,37.73888132285412,26.10366694898485,3773,0
2024-01-09 18:35:00,Intel Xeon,20,DLUL,9,1321,30.48396006136228,22.958602738093415,3951,0
2024-01-09 18:40:00,Intel Xeon,10,DLUL,2,19367,54.17885301118604,34.934857581269824,2646,0
2024-01-09 18:45:00,AMD EPYC,20,DL,1,10039,70.14918469651505,52.01113703223558,2164,0
2024-01-09 18:50:00,AMD EPYC,20,UL,8,16049,47.26731711958421,35.11328391059689,2039,0
2024-01-09 18:55:00,Intel Xeon,100,UL,7,19016,40.83697163713436,36.65922820074882,3576,0
2024-01-09 19:00:00,Intel Xeon,100,DL,7,4334,69.35771921388292,42.36446062554238,3059,0
2024-01-09 19:05:00,AMD EPYC,50,DLUL,1,4874,47.833040912899136,34.66009972775148,2080,0
2024-01-09 19:10:00,Intel Xeon,50,UL,1,3098,59.27470556265489,46.69521919806548,2043,0
2024-01-09 19:15:00,AMD EPYC,50,DLUL,1,3454,65.54226935236032,46.00614639395823,2199,0
2024-01-09 19:20:00,AMD EPYC,50,DL,3,16459,35.89457068453511,22.88666244521891,2929,0
2024-01-09 19:25:00,AMD EPYC,10,DL,3,11330,54.011803729028685,46.355284043770006,3154,0
2024-01-09 19:30:00,AMD EPYC,100,UL,7,6155,48.52000624709123,41.89062948078892,2590,0
2024-01-09 19:35:00,Intel Xeon,50,UL,9,989,50.64246515887,42.524959219018704,3870,0
2024-01-09 19:40:00,AMD EPYC,100,DL,9,13167,47.96802157963629,42.19826470678618,3546,0
2024-01-09 19:45:00,Intel Xeon,20,UL,8,11094,47.13254773151585,33.31349161523256,2271,0
2024-01-09 19:50:00,AMD EPYC,10,DLUL,7,11399,40.03167507420439,35.73934843642887,3657,0
2024-01-09 19:55:00,AMD EPYC,10,UL,9,17365,56.05852163048951,40.15224584565793,3508,0
2024-01-09 20:00:00,AMD EPYC,100,UL,4,12753,55.61101532274524,41.73840176074754,3839,0
2024-01-09 20:05:00,AMD EPYC,100,DL,8,15811,43.681562872892655,31.474025293754025,3733,0
2024-01-09 20:10:00,Intel Xeon,20,DL,7,12321,37.54874951332859,30.568848827687653,2214,0
2024-01-09 20:15:00,Intel Xeon,10,DL,5,9266,42.00144047256379,28.95093656115284,3047,0
2024-01-09 20:20:00,AMD EPYC,10,UL,6,3653,36.373000818893544,28.821118142919374,3012,0
2024-01-09 20:25:00,AMD EPYC,100,UL,1,1392,50.47969706700829,44.92143676691264,2473,0
2024-01-09 20:30:00,Intel Xeon,20,DLUL,1,18927,27.099433041268284,17.2352960478553,2099,0
2024-01-09 20:35:00,AMD EPYC,20,UL,3,4354,56.28566954808795,39.466190491050476,3447,0
2024-01-09 20:40:00,Intel Xeon,20,DL,3,12259,56.650214512636644,49.01235091089317,3728,0
2024-01-09 20:45:00,Intel Xeon,100,UL,2,8509,41.26768355080374,35.20347497763367,3118,0
2024-01-09 20:50:00,Intel Xeon,100,UL,8,18698,35.599403956824176,23.76633362056008,3720,0
2024-01-09 20:55:00,AMD EPYC,20,DL,5,16932,47.06550474478299,36.53349081538729,3051,0
2024-01-09 21:00:00,AMD EPYC,10,DL,9,2642,58.32802288439015,51.0658635603417,2940,0
2024-01-09 21:05:00,AMD EPYC,10,DL,6,1092,50.00241503458472,42.86487318428395,2156,0
2024-01-09 21:10:00,AMD EPYC,50,DLUL,8,18888,56.839797617593305,44.25494735127739,2569,0
2024-01-09 21:15:00,AMD EPYC,50,DL,5,4537,45.171939912975404,36.65633566085443,2606,0
2024-01-09 21:20:00,Intel Xeon,10,UL,4,4895,37.538403351108116,26.264557980996134,3689,0
2024-01-09 21:25:00,AMD EPYC,10,DL,2,16267,63.600390153586716,46.16040058766742,3811,0
2024-01-09 21:30:00,Intel Xeon,20,UL,1,3535,47.45439243630593,38.13569964497778,2173,0
2024-01-09 21:35:00,Intel Xeon,50,UL,5,14573,62.4252259225467,48.34097246273053,3251,0
2024-01-09 21:40:00,Intel Xeon,100,UL,4,839,65.15782099091058,46.310277130668275,3095,0
2024-01-09 21:45:00,AMD EPYC,20,UL,8,3536,65.60708341971674,47.66670911289628,3020,0
2024-01-09 21:50:00,Intel Xeon,20,DLUL,1,16840,64.5435134960403,45.92959282146969,3919,0
2024-01-09 21:55:00,Intel Xeon,10,DLUL,2,1887,45.918426081397484,34.49727318108667,3120,0
2024-01-09 22:00:00,AMD EPYC,20,DL,2,3555,44.847525446741905,31.28019162481709,2705,0
2024-01-09 22:05:00,Intel Xeon,20,UL,3,10171,39.32862708133531,30.237984672195395,3780,0
2024-01-09 22:10:00,Intel Xeon,10,UL,9,3586,37.82042691516259,24.882408573268826,2894,0
2024-01-09 22:15:00,Intel Xeon,20,DLUL,1,4946,34.13845866528027,21.43096799758853,2184,0
2024-01-09 22:20:00,Intel Xeon,50,DLUL,2,12800,53.008711896611956,46.943598916857056,2067,0
2024-01-09 22:25:00,AMD EPYC,20,DL,6,967,62.959068937694354,50.65641072336433,2652,0
2024-01-09 22:30:00,Intel Xeon,10,DLUL,2,14235,56.886743627024785,48.593804472392115,2964,0
2024-01-09 22:35:00,AMD EPYC,20,DLUL,7,12969,37.93582122559384,29.020097202380175,2699,0
2024-01-09 22:40:00,AMD EPYC,100,UL,2,2379,64.12907112258617,56.8184498238145,2470,0
2024-01-09 22:45:00,AMD EPYC,10,UL,5,8434,46.134302123541865,35.01032557326141,3877,0
2024-01-09 22:50:00,Intel Xeon,100,DL,4,9644,48.67921743398213,42.237137897344375,3217,1
2024-01-09 22:55:00,Intel Xeon,100,DLUL,7,12468,53.67823872915353,32.47073912212754,3693,0
2024-01-09 23:00:00,AMD EPYC,20,DLUL,6,7528,68.60717518044987,46.78752154706197,3083,0
2024-01-09 23:05:00,AMD EPYC,10,UL,3,16383,61.10546892305183,40.55938495601476,3360,0
2024-01-09 23:10:00,AMD EPYC,100,DL,4,8458,34.146648323835635,29.18025036633628,3029,0
2024-01-09 23:15:00,Intel Xeon,100,DL,1,17186,57.13979551104269,45.49038033128161,3834,0
2024-01-09 23:20:00,AMD EPYC,50,UL,8,10303,55.75548048433362,40.552920798637714,3814,0
2024-01-09 23:25:00,Intel Xeon,100,UL,7,6328,53.541146635727166,46.482429987829754,2024,0
2024-01-09 23:30:00,Intel Xeon,50,DL,7,16103,46.60954841994756,38.67995475946911,2490,0
2024-01-09 23:35:00,Intel Xeon,100,DL,9,17385,36.0991399631089,26.20384486815937,2879,0
2024-01-09 23:40:00,Intel Xeon,100,UL,2,977,49.78297986355335,44.36566433226655,2345,0
2024-01-09 23:45:00,AMD EPYC,20,DLUL,9,13284,45.59095213771505,31.18229190203748,2172,0
2024-01-09 23:50:00,Intel Xeon,50,DLUL,6,7124,43.90580099693178,31.823828614919492,3328,0
2024-01-09 23:55:00,AMD EPYC,50,DL,1,9091,41.07456065745325,26.444880254800008,2625,0
2024-01-10 00:00:00,AMD EPYC,100,DL,7,18169,48.24024292953341,35.09583235526631,3198,0
2024-01-10 00:05:00,AMD EPYC,100,DLUL,4,14293,59.15622901054438,50.43249653386261,3571,0
2024-01-10 00:10:00,AMD EPYC,20,DL,9,18585,59.15115229546411,39.28575711719779,3768,0
2024-01-10 00:15:00,AMD EPYC,20,DL,2,8237,74.28991820518772,53.91368074072307,3024,0
2024-01-10 00:20:00,AMD EPYC,10,UL,5,9080,52.22023116050515,38.52204112458633,2550,0
2024-01-10 00:25:00,AMD EPYC,20,DLUL,9,7607,54.133177349837915,33.21462768328228,3004,0
2024-01-10 00:30:00,Intel Xeon,10,DLUL,1,5020,62.08769678807367,54.16285486138153,2412,0
2024-01-10 00:35:00,Intel Xeon,20,DL,3,17043,59.492091625187115,43.7755986034508,3841,0
2024-01-10 00:40:00,Intel Xeon,100,UL,7,9375,54.64631310344372,35.06015616799118,2171,0
2024-01-10 00:45:00,Intel Xeon,20,DL,2,19700,61.740886774417085,48.15923700412393,3105,0
2024-01-10 00:50:00,AMD EPYC,20,DLUL,3,4387,47.22743640108655,36.918169087440475,3424,0
2024-01-10 00:55:00,Intel Xeon,50,DL,1,5414,59.533953448703514,44.0649566115235,3519,0
2024-01-10 01:00:00,Intel Xeon,100,DL,6,10697,46.123368807150015,35.659708638647636,2593,0
2024-01-10 01:05:00,AMD EPYC,10,UL,8,10336,47.8799023068491,36.00287618760286,2572,0
2024-01-10 01:10:00,Intel Xeon,100,DLUL,2,6945,51.35816564915337,35.15919841482912,2717,0
2024-01-10 01:15:00,AMD EPYC,100,UL,9,12820,40.920629700513146,32.603879255768845,2088,0
2024-01-10 01:20:00,AMD EPYC,20,DL,5,18123,54.309522922515164,40.73490642567403,2545,0
2024-01-10 01:25:00,Intel Xeon,20,UL,1,15680,49.38371059792116,36.88863540530871,2176,0
2024-01-10 01:30:00,Intel Xeon,10,DL,1,10433,67.51192228195293,43.64607961824591,3790,0
2024-01-10 01:35:00,AMD EPYC,20,DL,4,5087,44.514242529800455,27.202626826899504,3457,0
2024-01-10 01:40:00,AMD EPYC,10,UL,8,18367,46.332929722717154,39.67334959032422,2496,0
2024-01-10 01:45:00,Intel Xeon,100,UL,6,13374,71.11983457020466,55.42388695038446,3156,0
2024-01-10 01:50:00,AMD EPYC,10,DLUL,6,17516,48.399440473862875,38.81241990939319,3538,0
2024-01-10 01:55:00,AMD EPYC,10,UL,1,8392,64.67518381171209,48.4150586463676,3853,0
2024-01-10 02:00:00,AMD EPYC,10,UL,5,14582,48.768657503246494,30.518831075533342,3986,0
2024-01-10 02:05:00,Intel Xeon,10,UL,1,12751,38.617093282917146,24.703027494370502,3215,1
2024-01-10 02:10:00,AMD EPYC,10,DLUL,5,4582,57.73175429466249,44.060431479124055,2789,0
2024-01-10 02:15:00,Intel Xeon,20,DL,6,5001,44.809419912498896,39.397148690060256,2023,0
2024-01-10 02:20:00,AMD EPYC,100,UL,2,6980,47.74111504286888,34.376935629492465,3552,0
2024-01-10 02:25:00,AMD EPYC,100,UL,1,9112,62.204383184175214,51.54844754301779,2311,0
2024-01-10 02:30:00,Intel Xeon,20,DL,6,15646,56.85044005852592,42.40245393917998,2598,0
2024-01-10 02:35:00,Intel Xeon,20,DL,6,6125,72.07801226078976,55.392368470268266,3653,0
2024-01-10 02:40:00,AMD EPYC,50,DL,2,13305,52.428830207335594,46.191920617421275,3502,0
2024-01-10 02:45:00,Intel Xeon,20,UL,6,13947,30.832934270005303,27.371878440877605,2820,0
2024-01-10 02:50:00,AMD EPYC,20,UL,1,11171,36.396278657642746,30.199528979250967,2593,0
2024-01-10 02:55:00,AMD EPYC,20,UL,4,13480,47.792811039927564,38.11724228323345,3364,0
2024-01-10 03:00:00,Intel Xeon,100,DL,1,17222,48.78232351168603,36.288998303580165,2637,0
2024-01-10 03:05:00,AMD EPYC,50,UL,2,4231,61.51965305745993,39.71085236945815,3949,0
2024-01-10 03:10:00,Intel Xeon,20,UL,1,4266,53.53262603937038,34.1018215243055,3381,0
2024-01-10 03:15:00,AMD EPYC,50,DL,9,4972,32.763346303502814,25.132040999518914,2143,0
2024-01-10 03:20:00,Intel Xeon,20,UL,1,13271,59.159645609303,36.754709493131905,3934,0
2024-01-10 03:25:00,Intel Xeon,20,DL,5,6904,47.775420650539196,37.69447462316935,2560,0
2024-01-10 03:30:00,Intel Xeon,100,DL,7,13042,46.13090594866302,32.25798609348272,3100,0
2024-01-10 03:35:00,AMD EPYC,10,DLUL,5,12645,48.406919673285515,41.15911432322394,3529,0
2024-01-10 03:40:00,Intel Xeon,20,UL,4,9152,49.600879081184466,34.7260328767228,3465,0
2024-01-10 03:45:00,Intel Xeon,50,DL,2,10532,53.79267594859175,38.91370972974893,2238,0
2024-01-10 03:50:00,AMD EPYC,10,DL,6,16049,50.649080773351265,37.4096481841175,3399,0
2024-01-10 03:55:00,AMD EPYC,100,UL,8,4982,27.74710073316701,21.060727479333913,2423,0
2024-01-10 04:00:00,Intel Xeon,10,DLUL,1,11133,57.891118446730246,48.94203172193276,2826,0
2024-01-10 04:05:00,Intel Xeon,20,DLUL,8,13569,44.27346308390772,34.936879307514374,3401,0
2024-01-10 04:10:00,Intel Xeon,50,UL,8,2419,65.36456408649194,54.1424116795234,2984,0
2024-01-10 04:15:00,AMD EPYC,10,DL,6,10260,42.1099350243333,25.545792465519707,3899,0
2024-01-10 04:20:00,AMD EPYC,20,DLUL,3,12838,55.54185360558815,41.794822901834614,2410,0
2024-01-10 04:25:00,Intel Xeon,100,UL,3,10537,51.32003417363027,42.51716648555491,2093,0
2024-01-10 04:30:00,AMD EPYC,50,UL,7,19628,51.057351520741385,31.486771347725757,3797,1
2024-01-10 04:35:00,Intel Xeon,20,UL,9,1715,67.93617952414192,47.51201134567897,2056,0
2024-01-10 04:40:00,Intel Xeon,20,DL,3,16904,55.09397714454526,33.547003905161716,3959,0
2024-01-10 04:45:00,Intel Xeon,50,DL,9,5345,46.808065041229796,29.06147228755919,3888,0
2024-01-10 04:50:00,AMD EPYC,50,UL,7,19057,46.72556874143164,29.38579631725834,3552,0
2024-01-10 04:55:00,AMD EPYC,20,DL,2,6647,60.51543671364584,49.242737805957304,2534,0
2024-01-10 05:00:00,Intel Xeon,50,UL,5,7173,52.60927869149186,34.69951832200784,2552,0
2024-01-10 05:05:00,AMD EPYC,100,UL,8,1140,63.368727440164605,50.04351570089586,2453,0
2024-01-10 05:10:00,Intel Xeon,20,DLUL,7,5591,45.39396645786368,32.65970209973488,2722,0
2024-01-10 05:15:00,Intel Xeon,50,DL,7,4076,55.984401909363875,50.16799869695641,3497,0
2024-01-10 05:20:00,AMD EPYC,50,DL,1,7579,45.59187426774544,30.222313799209424,3692,0
2024-01-10 05:25:00,AMD EPYC,50,DLUL,1,3280,52.33025785416729,34.83990168512038,3140,0
2024-01-10 05:30:00,Intel Xeon,100,UL,7,4818,54.929848295293965,42.16703716672205,3202,0
2024-01-10 05:35:00,Intel Xeon,10,DL,4,5205,58.13336912225918,51.3773723041944,3675,0
2024-01-10 05:40:00,Intel Xeon,50,DL,7,18180,54.42377308141587,39.63687178923426,2639,0
2024-01-10 05:45:00,AMD EPYC,50,DL,3,3154,44.33319154769844,39.63284555777959,3931,0
2024-01-10 05:50:00,Intel Xeon,100,DL,4,12106,51.36155496029034,44.85621450568232,3670,0
2024-01-10 05:55:00,Intel Xeon,100,UL,7,13327,34.72499642358995,26.344573763961105,2080,0
2024-01-10 06:00:00,Intel Xeon,50,UL,7,5932,73.56986618377869,44.50646451340222,3468,0
2024-01-10 06:05:00,Intel Xeon,10,DL,8,13589,51.427647726986116,36.98733300282352,3652,0
2024-01-10 06:10:00,AMD EPYC,50,UL,4,16383,55.06265886116444,40.52737996649625,2544,0
2024-01-10 06:15:00,AMD EPYC,100,DL,8,16483,40.3121321511119,25.176621984701924,3842,1
2024-01-10 06:20:00,Intel Xeon,100,DL,7,13295,50.3037877099421,42.70225345461464,3840,0
2024-01-10 06:25:00,Intel Xeon,10,DL,3,11827,67.45441585562568,47.98494783499035,2245,0
2024-01-10 06:30:00,Intel Xeon,100,DLUL,8,8952,55.94955591047095,48.70570489856006,2250,0
2024-01-10 06:35:00,Intel Xeon,50,DL,1,16980,51.809453512182856,36.60692054997106,3106,0
2024-01-10 06:40:00,Intel Xeon,50,UL,3,13799,42.93489438673477,32.23123408069371,2868,0
2024-01-10 06:45:00,AMD EPYC,50,DLUL,2,19134,41.73060083534976,27.953199555992743,2521,0
2024-01-10 06:50:00,AMD EPYC,10,UL,7,18158,37.59242537070851,23.783990718646137,3799,0
2024-01-10 06:55:00,AMD EPYC,100,UL,6,4295,50.92694299312191,32.11245384936141,3002,1
2024-01-10 07:00:00,Intel Xeon,50,UL,1,17922,48.61723568364334,32.27371398633863,2746,0
2024-01-10 07:05:00,Intel Xeon,50,DLUL,9,2171,57.614049772371395,51.59273254646204,3517,0
2024-01-10 07:10:00,AMD EPYC,50,UL,9,5412,49.372147309707984,33.99829019073617,2338,0
2024-01-10 07:15:00,Intel Xeon,100,DLUL,2,4053,60.879374554180544,53.70905288933546,3200,0
2024-01-10 07:20:00,AMD EPYC,50,DLUL,6,17665,51.24009701398419,38.28638902161878,3348,0
2024-01-10 07:25:00,AMD EPYC,50,DLUL,9,17719,44.77167055663284,33.63353212364684,3455,0
2024-01-10 07:30:00,Intel Xeon,50,DLUL,2,12166,39.35828459803996,34.245401610177254,2660,0
2024-01-10 07:35:00,AMD EPYC,50,UL,3,11133,56.20113349553502,34.42909856263622,3423,0
2024-01-10 07:40:00,AMD EPYC,50,DL,3,2241,54.7828305359519,47.41553937491375,3927,0
2024-01-10 07:45:00,Intel Xeon,100,UL,4,18769,55.41632092643606,46.34382998076045,3240,0
2024-01-10 07:50:00,Intel Xeon,10,DLUL,8,6554,32.533349435953056,25.1750227059165,2322,0
2024-01-10 07:55:00,AMD EPYC,10,UL,8,15222,42.495651141905626,33.93333057005436,3856,0
2024-01-10 08:00:00,AMD EPYC,20,UL,5,17609,53.479833558547305,45.37293737599404,3027,0
2024-01-10 08:05:00,AMD EPYC,10,DL,5,12047,41.67044585622528,29.846163724185217,2835,0
2024-01-10 08:10:00,Intel Xeon,100,DL,8,14626,39.494837652623076,23.739065512576836,3337,0
2024-01-10 08:15:00,Intel Xeon,50,UL,8,12038,48.550151266176634,43.24157690126154,2279,0
2024-01-10 08:20:00,AMD EPYC,50,UL,2,11744,55.56112809927459,36.96230797446418,3275,0
2024-01-10 08:25:00,AMD EPYC,20,UL,4,18595,46.10948212361593,34.17936706599309,3804,0
2024-01-10 08:30:00,Intel Xeon,10,DL,8,7326,43.36216837397457,29.18926875230457,3637,0
2024-01-10 08:35:00,Intel Xeon,100,DL,7,12443,65.19464385397657,46.16601632690824,2536,0
2024-01-10 08:40:00,Intel Xeon,100,DLUL,4,4873,46.36526345755548,32.95992007816068,2071,0
2024-01-10 08:45:00,Intel Xeon,10,DL,3,19649,30.417953881108303,21.749061804449777,2682,0
2024-01-10 08:50:00,Intel Xeon,20,DL,5,5420,76.9292100626893,61.41952821034605,2868,0
2024-01-10 08:55:00,AMD EPYC,50,DL,6,6562,62.41991667252654,47.54146747742458,3204,0
2024-01-10 09:00:00,AMD EPYC,100,DLUL,7,14006,46.95123290052585,32.682684675365955,2528,0
2024-01-10 09:05:00,AMD EPYC,20,DL,4,15057,46.22867422902916,34.29094508241514,2516,0
2024-01-10 09:10:00,Intel Xeon,10,DL,7,17615,45.31519552507177,36.97329953738356,3008,0
2024-01-10 09:15:00,AMD EPYC,20,UL,1,17188,56.358908127059415,39.8604948444696,2118,0
2024-01-10 09:20:00,AMD EPYC,20,DLUL,1,4061,44.12205739721268,26.7585312528461,2676,0
2024-01-10 09:25:00,Intel Xeon,100,UL,2,3208,58.55950768275439,49.77552456649086,3582,0
2024-01-10 09:30:00,AMD EPYC,20,DL,7,9756,45.98553260010318,41.012072067244695,2573,0
2024-01-10 09:35:00,AMD EPYC,50,DLUL,8,8048,52.4615742388585,37.51866272662015,2556,0
2024-01-10 09:40:00,Intel Xeon,50,UL,7,2832,61.938678077369104,51.58402144589344,3029,0
2024-01-10 09:45:00,AMD EPYC,50,UL,8,18485,54.764849713598444,34.888271826148845,3931,1
2024-01-10 09:50:00,AMD EPYC,100,DLUL,4,1509,71.14699421752906,53.56555366578873,3131,0
2024-01-10 09:55:00,Intel Xeon,20,UL,9,13289,41.42809875346616,36.130895444203595,2897,0
2024-01-10 10:00:00,AMD EPYC,100,UL,9,13748,41.78443897065843,30.689533181391113,3134,0
2024-01-10 10:05:00,AMD EPYC,50,UL,6,15337,45.999015037220666,38.68674308651469,2434,0
2024-01-10 10:10:00,AMD EPYC,10,DL,3,5464,48.01760661546271,36.114231615608155,2828,0
2024-01-10 10:15:00,Intel Xeon,20,UL,2,12738,61.79939878387964,52.174582297989744,2055,0
2024-01-10 10:20:00,Intel Xeon,10,DL,7,15408,59.293208523406136,46.64221041265249,3081,0
2024-01-10 10:25:00,Intel Xeon,50,DL,2,4677,50.784017568816495,35.36316085298703,3609,0
2024-01-10 10:30:00,Intel Xeon,20,UL,4,18637,40.96601551021252,28.22173900321379,3114,0
2024-01-10 10:35:00,AMD EPYC,20,DL,9,9884,55.725566792145486,35.7070634170083,2616,0
2024-01-10 10:40:00,AMD EPYC,20,UL,1,7360,49.77739816732546,40.24389875918729,2618,0
2024-01-10 10:45:00,Intel Xeon,10,DL,5,858,43.85905434786716,37.1963705420332,3406,0
2024-01-10 10:50:00,Intel Xeon,20,UL,2,2870,48.375174182641736,40.49169106340897,3892,0
2024-01-10 10:55:00,Intel Xeon,50,DLUL,4,4252,66.57904212192241,47.81379979412432,2325,0
2024-01-10 11:00:00,Intel Xeon,100,DL,3,12848,45.55076406729132,35.6442970250652,3823,0
2024-01-10 11:05:00,AMD EPYC,100,DLUL,3,9133,48.78580517219775,43.17267815629267,3362,0
2024-01-10 11:10:00,AMD EPYC,20,DLUL,7,650,47.25087413521409,42.353472324511955,3337,0
2024-01-10 11:15:00,AMD EPYC,50,DL,4,12407,42.872122395286716,34.63230356900375,3785,0
2024-01-10 11:20:00,AMD EPYC,50,UL,8,8386,46.342481734218936,31.15446642063006,2848,0
2024-01-10 11:25:00,Intel Xeon,10,UL,1,3705,59.02691121387317,51.941593485986274,3010,0
2024-01-10 11:30:00,AMD EPYC,20,UL,6,19762,53.54692321991493,33.84430387213617,2236,0
2024-01-10 11:35:00,Intel Xeon,10,DLUL,7,19464,42.81644455365428,34.020128613242846,3257,1
2024-01-10 11:40:00,AMD EPYC,100,DLUL,3,7129,47.32759130830064,34.681808117538715,3260,0
2024-01-10 11:45:00,Intel Xeon,100,DL,8,4211,67.06626884647953,60.27750074667806,2805,0
2024-01-10 11:50:00,AMD EPYC,50,DL,9,19431,54.74029782337716,33.2127452510254,2230,0
2024-01-10 11:55:00,AMD EPYC,10,DL,6,5854,39.60920618579539,29.124007860060637,3735,0
2024-01-10 12:00:00,Intel Xeon,100,UL,9,6858,51.174314734647886,42.60163965902173,3277,0
2024-01-10 12:05:00,Intel Xeon,100,DL,1,15864,31.091534502797472,24.19764634937785,3156,0
2024-01-10 12:10:00,Intel Xeon,50,DL,7,1262,40.32361347006078,32.105627522859244,2624,0
2024-01-10 12:15:00,Intel Xeon,10,DL,5,13467,33.102974705847,24.162897542540072,3756,0
2024-01-10 12:20:00,AMD EPYC,10,DL,6,7352,37.68997912542986,30.125981372645747,3345,1
2024-01-10 12:25:00,AMD EPYC,10,DL,4,13460,57.654606336088406,38.38132991882917,2473,0
2024-01-10 12:30:00,Intel Xeon,100,UL,8,12439,52.50112356940548,33.65886685416661,3523,0
2024-01-10 12:35:00,AMD EPYC,100,DL,9,13115,49.02095190891386,43.15811749465327,2306,0
2024-01-10 12:40:00,AMD EPYC,20,DL,5,4630,49.63214250784962,36.94331505282871,3264,0
2024-01-10 12:45:00,AMD EPYC,100,UL,5,13237,36.378919174892275,25.957239373900396,3435,1
2024-01-10 12:50:00,AMD EPYC,10,DLUL,1,3506,44.908642864852716,36.51054325766183,2502,0
2024-01-10 12:55:00,AMD EPYC,100,DL,2,16324,45.993405092496566,40.50707810633516,2572,0
2024-01-10 13:00:00,AMD EPYC,50,UL,9,11282,38.211354714245985,26.110060150807325,3736,0
2024-01-10 13:05:00,Intel Xeon,20,UL,3,10578,60.290529278392924,49.32174771798613,2532,0
